MSU01179,-9.90,-0.11,09.21.2020_16_13_46,3: Only Vacuumed,0: No Error,,Hayden
MSU01180,-9.94,-0.24,09.21.2020_16_17_48,3: Only Vacuumed,0: No Error,,Hayden
MSU01181,-9.97,-0.14,09.21.2020_16_21_32,3: Only Vacuumed,0: No Error,,Hayden
MSU01182,-10.03,-0.35,09.21.2020_16_25_17,3: Only Vacuumed,0: No Error,,Hayden
MSU01183,-9.97,-0.23,09.21.2020_16_29_29,3: Only Vacuumed,0: No Error,,Hayden
MSU01184,-9.94,-0.26,09.21.2020_16_32_33,3: Only Vacuumed,0: No Error,,Hayden
MSU01185,-9.92,-0.11,09.21.2020_16_35_39,3: Only Vacuumed,0: No Error,,Hayden
MSU01186,-9.96,-0.26,09.21.2020_16_38_53,3: Only Vacuumed,0: No Error,,Hayden
MSU01187,-9.95,-0.20,09.21.2020_16_42_49,3: Only Vacuumed,0: No Error,,Hayden
MSU01188,-10.00,-0.33,09.21.2020_16_46_08,3: Only Vacuumed,0: No Error,,Hayden
MSU01189,-9.73,-0.16,09.21.2020_16_49_44,3: Only Vacuumed,0: No Error,,Hayden
MSU01190,-10.00,-0.29,09.21.2020_16_52_15,3: Only Vacuumed,0: No Error,,Hayden
MSU01169,-9.95,-0.19,09.22.2020_08_30_46,3: Only Vacuumed,1: Error Described in Comment,wire pulled out of ferrule,Hayden
